...1,UniqueID,LM.flux,LM.C0,LM.Ct,LM.slope,LM.MAE,LM.RMSE,LM.AICc,LM.SE,LM.se.rel,LM.r2,LM.p.val,HM.flux,HM.C0,HM.Ci,HM.slope,HM.MAE,HM.RMSE,HM.AICc,HM.SE,HM.se.rel,HM.r2,HM.k,C0,Ct,MDF,prec,flux.term,nb.obs,k.max,k.mult,g.fact,HM.diagnose,LM.diagnose,best.flux,model,quality.check,HM.score,LM.score,RMSE.lim,MAE.lim,SE.lim,g.limit,g.reverse,k.ratio.lim,p.val.lim,MDF.lim,warn.nb.obs,gastype,dataset
122,PIT_1_RE_31jul,0.894770045,348.2112893,365.2246333,0.053501082,0.358154486,0.437545495,384.0043867,0.004463181,0.498807652,0.992149788,0,1.063320483,347.6977842,405.2129661,0.063579236,0.306505547,0.380356435,296.6897189,0.017637989,1.658765061,0.994067791,0.001105434,347.66486,365.37128,0.020970954,0.4,16.72433553,319,0.133752705,1,1.188372911,NA,NA,1.063320483,HM,NA,0,4,0.4,0.4,0.0223957,2,0.5,1,0.05,0.021,60,N2O,20240731_N2O
123,PIT_2_NEE_31jul,12.55531387,352.0534244,580.0546302,0.750003967,0.964892279,1.150795374,960.4272921,0.01255573,0.100003313,0.999695072,0,13.29899939,349.8336776,2436.541607,0.79442875,0.475918739,0.59347685,557.2079454,0.027031287,0.203258051,0.999918902,3.81E-04,352.01544,578.14502,0.021954531,0.4,16.74032995,306,1.875009916,1,1.059232731,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),13.29899939,HM,NA,0,4,0.4,0.4,0.022866478,2,0.5,1,0.05,0.022,60,N2O,20240731_N2O
124,PIT_2_RE_31jul,13.35158964,368.3762506,620.7417875,0.796105795,2.034745183,2.233523681,1419.598516,0.022954872,0.171926131,0.999063867,0,14.90086512,363.6186199,1632.027999,0.888483348,0.617821627,0.761426412,737.2234317,0.033938022,0.227758735,0.999891204,7.00E-04,364.15399,615.91937,0.021095754,0.4,16.7711248,318,1.990264486,1,1.116036781,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),14.90086512,HM,NA,0,4,0.4,0.4,0.022430886,2,0.5,1,0.05,0.021,60,N2O,20240731_N2O
125,PIT_3_NEE_31jul,0.091366153,350.501634,352.1380998,0.005454886,0.220547943,0.276859665,87.16659993,0.003086386,3.378041041,0.744753621,7.09E-91,0.091946659,350.4998158,463.8912636,0.005489544,0.220669015,0.276935662,89.38615171,0.01239866,13.48462219,0.744615177,4.84E-05,350.72562,352.35947,0.022258359,0.4,16.74941509,301,0.013637215,1,1.006353616,NA,NA,0.091946659,HM,AICc | Intercept,1,3,0.4,0.4,0.023055617,2,0.5,1,0.05,0.022,60,N2O,20240731_N2O
126,PIT_3_RE_31jul,0.097401949,348.5834141,349.8850217,0.005810748,0.210494969,0.263607733,44.64902329,0.004555685,4.677201349,0.670645152,6.54E-56,0.097498358,348.5831549,649.0630617,0.0058165,0.210537047,0.263692879,46.86757183,0.018221282,18.68880869,0.670434531,1.94E-05,348.45251,350.50085,0.029799782,0.4,16.76237715,225,0.01452687,1,1.000989812,NA,NA,0.097498358,HM,AICc,1,3,0.4,0.4,0.026666667,2,0.5,1,0.05,0.03,60,N2O,20240731_N2O
1,CD3_C_NEE_01aug,-4.868411562,418.1635513,359.4158097,-0.289397742,1.114372263,1.330664755,701.603804,0.026745504,-0.549368173,0.993910475,5.98E-226,-6.337747557,420.9473379,279.9244317,-0.376740916,0.453121924,0.571325205,358.7308748,0.0558412,-0.881089052,0.998877431,0.002671487,420.37204,362.36505,0.288622394,3.5,16.82256238,204,0.082685069,1,1.301810144,NA,NA,-6.337747557,HM,NA,0,4,3.5,3.5,0.245049015,2,0.5,1,0.05,0.29,60,CO2,20240801_CO2
2,CD3_C_RE_01aug,9.555234742,422.83928,590.7901721,0.569325058,1.976552197,2.320301652,1344.378546,0.026579893,0.278171013,0.997722497,0,9.618010774,422.6499643,11954.87415,0.573065413,2.050217518,2.409075094,1368.660863,0.110831885,1.15233688,0.997546413,4.97E-05,428.54132,596.40851,0.198452875,3.5,16.78344315,296,0.162664302,1,1.006569805,NA,NA,9.618010774,HM,AICc,1,3,3.5,3.5,0.203433368,2,0.5,1,0.05,0.2,60,CO2,20240801_CO2
3,CD3_F_NEE_01aug,5.945345596,415.9761689,444.2819027,0.353821672,0.556624474,0.750474424,189.6776782,0.060681139,1.020649478,0.991734221,2.95E-84,7.127523569,415.0834541,506.9004664,0.424175898,0.496778928,0.628787837,163.2326145,0.231599886,3.24937384,0.994197432,0.004619796,415.96399,442.64944,0.72606533,3.5,16.80322621,81,0.101091906,1,1.198840918,NA,NA,7.127523569,HM,NA,0,4,3.5,3.5,0.388888889,2,0.5,1,0.05,0.73,60,CO2,20240801_CO2
4,CD3_F_RE_01aug,11.12151704,422.6058959,628.6609198,0.662556347,1.119689419,1.35896219,1082.889666,0.014384872,0.129342714,0.999479981,0,11.28205488,422.1071153,7493.612101,0.672120273,1.194518068,1.44550374,1123.465649,0.061797819,0.547753225,0.999412143,9.50E-05,425.11841,629.30908,0.188301883,3.5,16.78576787,312,0.189301813,1,1.014434887,NA,NA,11.28205488,HM,AICc,1,3,3.5,3.5,0.198148481,2,0.5,1,0.05,0.19,60,CO2,20240801_CO2
5,CD4_C_NEE_01aug,-1.521400217,420.870794,394.2949645,-0.09070249,1.283372649,1.726763969,1161.613098,0.019971543,-1.312708042,0.951928983,1.04E-194,-2.099164065,422.4311768,367.5069992,-0.125147483,1.322209671,1.619664581,1126.019084,0.095289701,-4.539411776,0.957707094,0.00227855,426.56897,395.37851,0.199684786,3.5,16.77352206,294,0.025914997,1,1.379757963,NA,NA,-2.099164065,HM,Intercept,0,4,3.5,3.5,0.204124145,2,0.5,1,0.05,0.2,60,CO2,20240801_CO2
6,CD4_C_RE_01aug,8.749035011,423.1291093,521.8472881,0.522318406,1.772648434,2.036312347,815.5590644,0.045355852,0.518409763,0.994946184,4.89E-218,8.794729436,423.0401527,8612.521304,0.525046369,1.811173885,2.076803362,825.128208,0.185468279,2.108857129,0.994744962,6.41E-05,427.5835,523.66193,0.308559745,3.5,16.75038617,190,0.14923383,1,1.005222796,NA,NA,8.794729436,HM,AICc,1,3,3.5,3.5,0.253916688,2,0.5,1,0.05,0.31,60,CO2,20240801_CO2
7,CD4_F_NEE_01aug,7.477680508,434.6342693,494.8808145,0.446270705,0.858473361,1.049396602,405.2476701,0.038691828,0.517430877,0.996398502,8.06E-166,8.430062486,433.3955137,713.2021306,0.503109209,0.71363724,0.889536572,362.4177576,0.143036906,1.696747875,0.997412196,0.00179806,433.08124,492.13632,0.431218776,3.5,16.75592958,136,0.127505916,1,1.127363288,NA,NA,8.430062486,HM,NA,0,4,3.5,3.5,0.300122524,2,0.5,1,0.05,0.43,60,CO2,20240801_CO2
8,CD4_F_RE_01aug,16.38723766,441.8238639,571.0989776,0.979356922,1.537543278,1.956367386,562.1334712,0.074495627,0.454595388,0.997279493,3.95E-170,18.64169513,438.959587,1001.780299,1.11409095,1.228664187,1.496398365,492.9644107,0.250168172,1.341981889,0.998408365,0.001979478,438.66907,567.62128,0.440332923,3.5,16.73265108,133,0.279816263,1,1.137573978,NA,NA,18.64169513,HM,NA,0,4,3.5,3.5,0.303488489,2,0.5,1,0.05,0.44,60,CO2,20240801_CO2
9,HD3_C_NEE_01aug,-6.685219695,415.1568021,324.9181709,-0.397527009,1.894204106,2.509597031,1072.718835,0.042653902,-0.638032913,0.99084339,1.53E-232,-8.690692659,419.4092073,201.9376682,-0.516779585,1.479939759,1.730067699,905.1765496,0.142884811,-1.644113041,0.99564836,0.002376309,422.39413,330.86804,0.25815601,3.5,16.81702007,228,0.113579146,1,1.299986097,NA,NA,-8.690692659,HM,NA,0,4,3.5,3.5,0.231793162,2,0.5,1,0.05,0.26,60,CO2,20240801_CO2
10,HD3_C_RE_01aug,11.35413725,419.8728782,548.2417993,0.6756259,0.961284253,1.184249592,612.7626216,0.026255688,0.231243352,0.998985029,4.54E-285,11.47418268,419.6440004,6300.213951,0.682769182,1.001848917,1.235761233,631.1140699,0.11025071,0.960858943,0.998895501,1.16E-04,420.22372,548.81287,0.307951644,3.5,16.80536114,191,0.193035971,1,1.010572836,NA,NA,11.47418268,HM,AICc,1,3,3.5,3.5,0.253251112,2,0.5,1,0.05,0.31,60,CO2,20240801_CO2
11,HD3_F_NEE_01aug,5.121804681,430.1763706,515.4514909,0.304554001,0.937149973,1.163713695,888.7384883,0.014444077,0.282011477,0.997778077,0,5.628952066,428.8007049,920.3530109,0.334710123,0.792201277,0.989633992,799.7322818,0.052651321,0.935366303,0.998393111,6.81E-04,429.18323,513.58234,0.209469322,3.5,16.81739417,281,0.087015429,1,1.099017322,NA,NA,5.628952066,HM,NA,0,4,3.5,3.5,0.208792495,2,0.5,1,0.05,0.21,60,CO2,20240801_CO2
12,HD3_F_RE_01aug,13.82188794,453.5082221,695.9477276,0.821828832,1.084979072,1.388376741,1040.349873,0.015937531,0.115306471,0.999607934,0,14.08674182,452.7390932,6944.068405,0.837576648,1.052354902,1.347192706,1024.578655,0.062653786,0.444771306,0.999630849,1.29E-04,448.76443,695.24457,0.198866819,3.5,16.818451,296,0.234808238,1,1.019161917,NA,NA,14.08674182,HM,NA,0,4,3.5,3.5,0.203433368,2,0.5,1,0.05,0.2,60,CO2,20240801_CO2
13,HD4_C_NEE_01aug,-6.528007236,423.1765276,347.188825,-0.389680526,0.88594549,1.102312106,600.5335814,0.02343235,-0.35895104,0.997493771,1.76E-254,-7.569569146,425.1267532,132.0375166,-0.45185515,0.554484535,0.689363066,418.6143463,0.06533805,-0.863167356,0.999019816,0.001541698,424.19461,349.44168,0.29914648,3.5,16.75220289,196,0.111337293,1,1.159552812,NA,NA,-7.569569146,HM,NA,0,4,3.5,3.5,0.25,2,0.5,1,0.05,0.3,60,CO2,20240801_CO2
14,HD4_C_RE_01aug,9.51536699,438.4129971,598.5547383,0.567878515,1.773179473,2.192610407,1253.567756,0.026827815,0.281941989,0.997763342,0,11.18533357,433.8973978,1006.38315,0.667542369,0.771737691,0.940554113,776.5751647,0.051878648,0.463809577,0.999588429,0.001166042,435.57358,593.23218,0.207229564,3.5,16.75599048,283,0.162251004,1,1.175502068,NA,NA,11.18533357,HM,NA,0,4,3.5,3.5,0.208053404,2,0.5,1,0.05,0.21,60,CO2,20240801_CO2
15,HD4_F_NEE_01aug,5.995206656,423.505486,536.6999037,0.358210183,2.32272844,2.66580575,1527.324738,0.027470905,0.458214483,0.99340884,0,6.024959582,423.4061017,10036.709,0.359987903,2.363751898,2.707082826,1539.117834,0.11192836,1.857744576,0.99320556,3.74E-05,425.87756,541.45367,0.184788531,3.5,16.73656123,317,0.102345766,1,1.004962786,NA,NA,6.024959582,HM,AICc,1,3,3.5,3.5,0.196579585,2,0.5,1,0.05,0.18,60,CO2,20240801_CO2
16,HD4_F_RE_01aug,17.70059708,432.375582,762.93738,1.056107981,2.574872003,3.179627151,1623.618574,0.033284471,0.188041517,0.998894464,0,17.91629447,431.7118173,14000.11661,1.068977588,2.63059706,3.292583428,1647.593174,0.138953549,0.775570803,0.998814583,7.88E-05,431.8591,762.1983,0.186817686,3.5,16.76021525,314,0.301745137,1,1.012185882,NA,NA,17.91629447,HM,AICc,1,3,3.5,3.5,0.197516427,2,0.5,1,0.05,0.19,60,CO2,20240801_CO2
